id_senha,agencia,codigo_agencia,numero_balcao,tipo_servico,data_atendimento,hora_chegada,hora_atendimento,hora_fim,tempo_espera_min,tempo_atendimento_min,status_atendimento,prioridade,funcionario_id,capacidade_balcao,observacoes
SNH0003824,Talatona,KXM-TAL,3,Transferência,29/03/2025,13:39,14:37,15:17,58,40,Atendido,Normal,FUN0012,4,
SNH0010607,Cazenga,KXM-CAZ,3,Tranferência,08-02-2025,09:53,09:58,10:11,5,13,Atendido,Empresa,FUN0049,4,Cliente satisfeito
SNH0014064,Maianga,KXM-MAI,1,Abertura de Conta,2025-02-17,08:25,08:25,08:51,-13,26,Atendido,Normal,FUN0018,4,Cliente satisfeito
SNH0014084,Maianga,KXM-MAI,4,Depósito ,2025-01-15,13:07,14:34,14:44,87,10,Atendido,Gestante,FUN0008,4,
SNH0001442,Talatona,KXM-TAL,2,Pagamento de Serviços,25/01/2025,09:26,11:26,12:10,120,44,Reagendado,Normal,FUN0035,4,Cliente voltará amanhã
SNH0018827,Maianga,KXM-MAI,1,Crédito,10-02-2025,10:49,11:56,12:02,67,6,Reagendado,Empresa,FUN0030,4,
SNH0017716,Viana,KXM-VIA,3,Transferência,21-02-2025,12:26,14:22,14:28,116,6,Atendido,Normal,FUN0005,4,Sem energia - sistema reiniciado
SEN-0011681,Rangel,KXM-RAN,4,Actualização de Dados,2025/03/12,11:57,12:29,,32,27,Desistiu,Idoso,FUN0002,4,Problema com o cartão
SNH0010243,Viana ,KXM-MAI,4,Pagamento de Serviços,15/03/2025,12:34,12:35,12:52,1,17,Desistiu,Normal,FUN0033,4,Impressora com falha
SNH0006055,Benfica,KXM-BEN,1,Depósito,26/03/2025,11:20,11:22,12:07,2,45,Desistiu,Gestante,FUN0037,4,Atendimento prioritário solicitado
SNH0004754,Miramar,KXM-MIR,4,Crédito,23/01/2025,12:28,14:12,14:45,104,33,Atendido,Normal,FUN0001,4,
SNH0009848,Samba,KXM-SAM,3,Crédito,20/01/2025,08:26,08:35,09:15,9,40,Atendido,Normal,FUN0005,4,Impressora com falha
SNH0008348,Rangel,KXM-RAN,3,Depósito ,2025/02/10,13:31,15:07,15:42,96,35,Atendido,Normal,FUN0047,4,
SNH0019420,Viana,KXM-VIA,2,,21/01/2025,10:43,12:36,13:12,113,36,Atendido,Empresa,FUN0005,4,
SNH0012681,Benfica,KXM-BEN,3,Transferência,2025-03-10,13:32,15:22,15:53,110,31,Atendido,Gestante,FUN0035,4,
SNH0009888,Miramar,KXM-MIR,2,Crédito,12/02/2025,12:17,14:01,14:19,104,18,Desistiu,Normal,FUN0037,4,Cliente satisfeito
SNH0005392,Benfica,KXM-BEN,2,Levantamento,2025-03-24,08:41,09:00,09:40,19,40,Atendido,Normal,FUN0015,4,Atendimento prioritário solicitado
SNH0010940,Cazenga,KXM-CAZ,2,Depósito,20-02-2025,13:10,14:13,14:27,63,14,Atendido,Idoso,FUN0024,4,
SNH0001881,Rangel,KXM-RAN,4,Transferência,02/01/2025,08:01,08:59,09:08,58,9,Atendido,Idoso,FUN0014,4,Problema com o cartão
SNH0007229,Maianga,KXM-MAI,2,Abertura de Conta,2025-02-15,11:57,13:47,14:09,110,22,Reagendado,Empresa,FUN0040,4,
SNH0005524,Talatona,KXM-TAL,4,Abertura de Conta,2025-02-03,09:42,10:54,11:17,72,23,Atendido,Normal,FUN0023,4,
SNH0014894,Miramar,KXM-MIR,3,Levantamento,2025/01/08,08:42,09:23,10:02,0,39,Atendido,Empresa,FUN0011,4,Sem energia - sistema reiniciado
SNH0019638,Samba,KXM-SAM,3,Pagamento de Serviços,24/01/2025,13:18,15:00,15:17,102,17,Reagendado,gestante,FUN0011,4,Impressora com falha
SNH0003507,Miramar,KXM-MIR,2,Depósito,2025-02-22,,14:54,15:26,115,32,Atendido,Empresa,FUN0040,4,Sem energia - sistema reiniciado
SNH0004277,Cazenga,KXM-CAZ,2,Actualizacao de Dados,2025-02-17,10:41,11:28,11:59,47,31,Atendido,Normal,FUN0039,4,Problema com o cartão
SNH0001632,Rangel,KXM-RAN,2,Actualização de Dados,20/01/2025,09:19,10:26,10:57,0,31,Atendido,Normal,FUN0003,4,
SNH0010276,Samba,KXM-SAM,4,Levantamento,17/03/2025,13:00,14:15,14:42,75,27,Atendido,Empresa,FUN0004,4,
SNH0005389,Rangel,KXM-RAN,2,Transferência,20/01/2025,10:08,11:21,11:44,73,23,Atendido,Normal,FUN0023,4,
SNH0001559,Cazenga,KXM-CAZ,1,Crédito,2025-02-13,09:48,11:12,11:57,84,45,Atendido,Normal,FUN0030,4,Atendimento prioritário solicitado
SNH0015213,Benfica,KXM-BEN,4,Actualização de Dados,2025-01-27,11:38,12:16,12:26,-28,10,Atendido,Normal,,4,Sistema lento
SNH0001340,Ingombota,KXM-ING,1,Actualização de Dados,2025-01-16,12:22,12:41,12:48,19,7,Atendido,Normal,FUN0026,4,Falta de documentos
SNH0004332,Samba,KXM-SAM,3,Levantamento,10/02/2025,09:36,10:44,11:06,68,22,Atendido,Normal,FUN0020,4,Sistema lento
SNH0010799,Miramar,KXM-MIR,2,,2025-03-27,13:16,14:02,,46,35,Desistiu,Normal,FUN0033,4,
SNH0000555,Cazenga,KXM-CAZ,4,CRÉDITO,2025-01-21,08:05,09:26,09:36,81,10,Atendido,Normal,FUN0050,4,Atendimento prioritário solicitado
SNH0006886,Maianga,KXM-MAI,4,Pagamento de Serviços,2025-03-08,13:23,13:42,14:01,19,19,Atendido,Normal,FUN0046,4,Cliente satisfeito
SNH0019490,Ingombota,KXM-ING,2,Depósito,20/02/2025,11:52,12:53,12:56,61,3,Atendido,Normal,FUN0042,4,
SEN-0005950,Miramar,KXM-MIR,3,Levantamento,2025-01-04,10:46,11:13,11:49,27,36,Atendido,Normal,FUN0027,4,Atendimento prioritário solicitado
SNH0001479,Benfica,KXM-BEN,2,Abertura de Conta,2025-01-09,,09:37,,10,40,Desistiu,Idoso,FUN0007,4,Atendimento prioritário solicitado
SNH0017820,Kilamba,KXM-KIL,3,Levantamento,2025-02-12,12:24,13:33,13:55,69,22,Atendido,Normal,FUN0020,4,Atendimento prioritário solicitado
SNH0011937,Samba,KXM-SAM,3,Crédito,2025-03-17,13:43,14:04,14:46,21,42,Atendido,Gestante,FUN0016,4,Cliente satisfeito
SNH0006714,Rangel,KXM-RAN,3,Credito,27-01-2025,15:00,15:13,15:16,13,3,Atendido,Normal,FUN0032,4,Cliente voltará amanhã
SNH0007668,Miramar,KXM-MIR,4,Transferência,31-03-2025,10:54,12:09,12:50,75,41,Desistiu,Gestante,FUN0042,4,Atendimento prioritário solicitado
SNH0005197,Ingombota,KXM-ING,3,Abertura de Conta,11-01-2025,10:17,11:51,12:03,94,12,Desistiu,Normal,FUN0021,4,Falta de documentos
SNH0015561,Cazenga,KXM-CAZ,1,pagamento de serviços,25/03/2025,12:26,14:08,,102,18,Desistiu,Normal,FUN0048,4,Cliente voltará amanhã
SNH0016555,Maianga,KXM-MAI,1,deposito,31/03/2025,11:08,11:23,11:31,15,8,Atendido,Gestante,FUN0004,4,Cliente voltará amanhã
SNH0000687,Samba,KXM-SAM,2,Actualização de Dados,17/01/2025,08:48,10:19,11:00,91,41,Atendido,Empresa ,FUN0008,4,Falta de documentos
SNH0012527,Miramar,KXM-MIR,2,deposito,11/02/2025,14:25,14:26,14:35,1,9,Atendido,Normal,FUN0018,4,Falta de documentos
SNH0005724,Cazenga,KXM-CAZ,1,Levantamento,24/01/2025,11:55,12:48,13:26,53,38,Atendido,Idoso,FUN0009,4,
SNH0000061,Samba,KXM-SAM,2,Levantamento,27/03/2025,11:12,12:34,,82,24,Desistiu,Idoso,FUN0048,4,Atendimento prioritário solicitado
SNH0011944,Miramar,KXM-MIR,1,Actualização de Dados,11-02-2025,08:35,09:22,09:36,47,14,Atendido,Empresa,FUN0049,4,
SNH0007355,Samba,KXM-SAM,3,Tranferência,2025-03-18,08:35,09:28,09:41,53,13,Desistiu,Normal,FUN0026,4,Sem energia - sistema reiniciado
SNH0004607,Samba,KXM-SAM,3,Depósito,15/02/2025,10:38,12:11,12:37,93,26,Reagendado,Empresa,FUN0017,4,
SNH0013608,Maianga,KXM-MAI,4,Abertura de Conta,24/02/2025,09:07,10:07,10:39,60,32,Atendido,Idoso,,4,Problema com o cartão
SNH0003426,Samba,KXM-SAM,4,Abertura de Conta,2025-02-25,09:03,10:54,11:19,111,25,Atendido,Empresa,FUN0006,4,
SNH0014603,MAIANGA,KXM-CAZ,4,Levantamento,07/03/2025,11:10,12:24,13:02,74,38,Atendido,Normal,FUN0040,4,
SN4816,Benfica,KXM-BEN,1,Crédito,2025-03-06,08:37,09:54,,77,34,Desistiu,Gestante,FUN0042,4,Sem energia - sistema reiniciado
SNH0003570,Viana,KXM-VIA,2,Transferência,10/02/2025,08:48,15:18,10:18,70,45,Atendido,Gestante,FUN0015,4,
SNH0006803,Samba,KXM-SAM,4,Pagamento de Serviços,2025-02-01,08:37,10:08,10:38,91,30,Atendido,Normal,FUN0043,4,Cliente voltará amanhã
SNH0019532,Ingombota,KXM-ING,3,Deposito,2025/02/07,09:56,10:05,10:17,9,-9,Atendido,Empresa,FUN0026,4,Falta de documentos
SEN-0004076,Viana,KXM-VIA,2,Depósito,18/01/2025,,13:08,13:50,42,42,Atendido,Empresa,FUN0036,4,Sistema lento
SNH0000121,Benfica,KXM-BEN,4,Depósito,20/02/2025,13:30,13:40,13:58,10,18,Atendido,Idoso,FUN0039,4,
SNH0018803,Talatona,KXM-TAL,4,,2025-01-20,,12:08,12:48,86,40,Reagendado,Idoso,FUN0040,4,Atendimento prioritário solicitado
SNH0018767,Samba,KXM-SAM,3,Depósit0,2025-02-06,14:20,15:15,15:36,-28,21,Atendido,Empresa,FUN0048,4,Cliente voltará amanhã
SNH0015446,Talatona,KXM-TAL,4,Transferência,17/03/2025,13:24,13:30,14:05,6,35,Desistiu,gestante,FUN0020,4,Cliente voltará amanhã
SNH0000054,Kilamba,KXM-KIL,3,Transferência,2025-02-18,08:26,08:45,,19,13,Desistiu,Normal,FUN0006,4,
SNH0003228,Cazenga,KXM-CAZ,2,Tranferência,2025-03-10,13:23,13:33,13:44,10,11,Atendido,Normal,FUN0036,4,
SNH0008416,Maianga,KXM-MAI,3,pagamento de serviços,2025-03-03,12:37,12:58,13:07,21,9,Atendido,Normal,FUN0039,4,Sistema lento
SEN-0018209,Maianga,KXM-MAI,3,Depósito,2025-01-13,13:03,14:31,15:03,88,32,Atendido,Gestante,FUN0045,4,Sistema lento
SNH0009643,Cazenga,KXM-CAZ,3,Abertura de Conta,05/02/2025,10:13,12:00,12:32,107,32,Atendido,Normal,FUN0044,4,Cliente reclamou do tempo de espera
SNH0018355,Benfica,KXM-BEN,4,Depósito,24/01/2025,10:06,11:14,,0,4,Desistiu,Normal,FUN0019,4,Sistema lento
SNH0007044,Viana,KXM-VIA,3,Levantamento,2025-02-03,11:05,12:46,13:02,101,16,Atendido,Normal,FUN0033,4,Cliente reclamou do tempo de espera
SNH0007337,Rangel,KXM-RAN,2,,24/01/2025,12:15,12:30,13:10,-15,40,Atendido,Normal,FUN0044,4,
SNH0000298,Viana,KXM-VIA,3,Abertura de Conta,06-02-2025,08:10,09:32,10:13,82,41,Atendido,Idoso,FUN0004,4,Problema com o cartão
SNH0012494,Talatona,KXM-TAL,1,Depósito,2025/03/17,09:01,10:03,10:10,62,7,Atendido,Idoso,FUN0005,4,
SNH0009142,Miramar,KXM-MIR,1, Levantamento,2025-02-03,10:13,11:58,12:12,105,14,Atendido,Normal,FUN0030,4,
SNH0010024,Kilamba,KXM-KIL,1,Crédito,27/02/2025,13:39,15:07,15:20,88,13,Atendido,Normal,FUN0039,4,
SNH0000284,Talatona,KXM-TAL,1,Transferência,11-03-2025,12:03,12:49,13:29,46,40,Atendido,Idoso,FUN0007,4,
SNH0010744,Kilamba,KXM-KIL,3,Crédito,2025-03-03,08:29,10:25,10:37,116,12,Atendido,Normal,FUN0046,4,Cliente satisfeito
SNH0009385,Viana ,KXM-ING,1,,2025/03/05,14:30,14:36,14:44,6,8,Reagendado,IDOSO,FUN0024,4,Falta de documentos
SNH0012751,Viana,KXM-VIA,1,Depósito,10/03/2025,08:22,09:24,09:55,62,31,Atendido,Idoso,FUN0009,4,Sem energia - sistema reiniciado
SNH0006976,Benfica,KXM-BEN,4,Tranferência,28-01-2025,10:53,12:52,13:35,119,43,Atendido,Gestante,FUN0045,4,Cliente satisfeito
SNH0009127,Ingombota,KXM-ING,1,Actualização de Dados,2025-02-17,13:36,13:48,14:14,12,26,Atendido,Idoso,FUN0040,4,Problema com o cartão
SNH0014627,Ingombota,KXM-ING,4,Depósito,10/02/2025,13:32,13:45,14:24,13,39,Atendido,Normal,FUN0021,4,Problema com o cartão
SNH0015277,Miramar,KXM-MIR,2,Depósit0,27/02/2025,,15:11,15:19,80,8,Atendido,Normal,FUN0040,4,
SNH0007254,Rangel,KXM-RAN,2,Transferência,06/01/2025,14:17,15:19,15:54,62,35,Atendido,Empresa,,4,
SNH0001889,Cazenga,KXM-CAZ,1,Transferência,27-02-2025,14:45,15:04,15:25,19,21,Reagendado,Normal,FUN0006,4,Atendimento prioritário solicitado
SNH0002265,Samba,KXM-SAM,1,Actualização de Dados,20/01/2025,08:13,09:31,10:09,78,38,Atendido,Normal,FUN0030,4,
SNH0009212,Rangel,KXM-RAN,2,Levantamento,2025-01-09,08:47,08:47,08:56,0,9,Atendido,Gestante,FUN0047,4,
SNH0008663,Cazenga,KXM-CAZ,4,Depósito,2025-02-05,09:35,10:22,10:28,47,6,Reagendado,Normal,FUN0034,4,Atendimento prioritário solicitado
SNH0016104,talatona,KXM-KIL,1,Crédito,2025-02-01,11:39,12:47,12:58,68,11,Reagendado,Normal,FUN0034,4,
SNH0006970,Kilamba,KXM-KIL,3,Actualização de Dados,2025-02-03,08:14,09:51,10:31,97,40,Atendido,Gestante,FUN0032,4,Impressora com falha
SNH0013280,Viana,KXM-VIA,2,Actualização de Dados,17/03/2025,13:45,15:14,15:26,89,12,Atendido,Idoso,FUN0032,4,Sistema lento
SNH0007965,Maianga,KXM-MAI,1,Abertura de Conta,17/01/2025,,15:09,15:23,61,14,Atendido,Idoso,FUN0043,4,
SNH0002051,Kilamba ,KXM-RAN,4,Pagamento de Serviços,26/03/2025,11:20,13:07,13:38,107,31,Atendido,Normal,FUN0043,4,Cliente voltará amanhã
SNH0016611,Benfica,KXM-BEN,2,Levantamento,2025-01-20,11:32,12:45,13:07,73,22,Desistiu,Normal,FUN0008,4,Sistema lento
SNH0005273,Samba,KXM-SAM,4,Actualização de Dados,28/03/2025,13:01,13:09,13:24,8,-14,Atendido,Idoso,FUN0042,4,
SNH0011558,Samba,KXM-SAM,4,Depósito,2025-03-03,11:37,12:17,12:51,40,34,Atendido,Normal,FUN0039,4,Cliente reclamou do tempo de espera
SNH0015196,Kilamba,KXM-KIL,1,Abertura de Conta,10/02/2025,09:30,09:31,09:54,1,23,Atendido,Normal,FUN0019,4,Cliente reclamou do tempo de espera
SNH0003822,Miramar,KXM-MIR,4,DEPOSITO,13/02/2025,13:14,13:28,13:59,14,31,Atendido,Empresa,FUN0001,4,
SNH0004144,Cazenga,KXM-CAZ,2,Crédito,13/02/2025,11:40,12:52,13:11,72,19,Atendido,Normal,FUN0029,4,
SNH0014804,Cazenga,KXM-CAZ,1,Levantamento,2025-03-04,12:14,12:46,13:20,32,34,Atendido,Normal,FUN0019,4,Atendimento prioritário solicitado
SNH0017223,Miramar,KXM-MIR,1,Transferência,2025-03-07,14:08,15:02,15:36,54,34,Atendido,Idoso,FUN0032,4,Sem energia - sistema reiniciado
SNH0003183,Cazenga,KXM-CAZ,2,Abertura de Conta,13/01/2025,09:42,10:19,10:23,37,4,Atendido,Empresa,FUN0047,4,Sem energia - sistema reiniciado
SNH0004390,Viana,KXM-VIA,4,Levantamento,16/01/2025,09:39,10:50,10:59,71,9,Desistiu,IDOSO,FUN0050,4,
SNH0017057,Miramar,KXM-MIR,1,Transferência,2025-02-01,12:54,13:18,13:58,24,40,Atendido,Normal,,4,Cliente reclamou do tempo de espera
SNH0004046,Maianga,KXM-MAI,2,Levantamento,2025-02-17,09:24,10:59,11:23,95,24,Atendido,Normal,FUN0027,4,Cliente voltará amanhã
SNH0019145,Viana,KXM-VIA,2,Crédito,2025-01-29,09:26,10:02,10:47,36,45,Atendido,Normal,FUN0011,4,Atendimento prioritário solicitado
SNH0009722,Cazenga,KXM-CAZ,4,Depósito,31-01-2025,10:10,10:13,10:39,3,26,Atendido,Idoso,FUN0015,4,Sem energia - sistema reiniciado
SNH0011734,Cazenga,KXM-CAZ,1,Transferência,31/03/2025,12:44,13:23,13:38,39,15,Atendido,Normal,FUN0043,4,
SNH0005865,Samba,KXM-SAM,4,Pagamento de Serviços,19/02/2025,13:50,15:05,,75,30,Desistiu,Normal,FUN0038,4,
SNH0003054,Talatona,KXM-TAL,1,Crédito,2025-02-17,13:15,13:36,14:04,21,28,Reagendado,Normal,FUN0046,4,Falta de documentos
SNH0001930,Ingombota,KXM-ING,4,Levantamento,2025-03-07,12:05,13:11,13:41,66,30,Atendido,Empresa,FUN0020,4,
SNH0012335,Benfica,KXM-BEN,4,Transferência,2025-01-24,13:18,15:00,15:19,102,19,Atendido,Normal,FUN0023,4,Impressora com falha
SNH0009765,Miramar,KXM-MIR,4,Depósito,03/02/2025,13:28,13:35,13:50,7,15,Desistiu,Idoso,FUN0045,4,Cliente reclamou do tempo de espera
SNH0005744,Maianga,KXM-MAI,4,Pagamento de Serviços,2025-02-15,11:44,13:38,14:20,114,42,Atendido,Gestante,FUN0041,4,Cliente satisfeito
SNH0016508,Ingombota,KXM-ING,2,Pagamento de Serviços,13/01/2025,,10:55,11:22,77,27,Atendido,Gestante,FUN0044,4,
SNH0009414,Benfica,KXM-BEN,2,Levantamento,2025-01-14,10:12,11:40,12:10,88,30,Atendido,Gestante,FUN0014,4,
SNH0002044,Maianga,KXM-MAI,3,Depósito,03/03/2025,13:37,15:29,,112,3,Desistiu,Normal,FUN0011,4,Cliente reclamou do tempo de espera
SNH0002038,Talatona,KXM-TAL,2,Crédito,2025-02-21,09:55,10:18,10:56,23,38,Atendido,Normal,FUN0005,4,
SNH0015198,Ingombota,KXM-ING,2,Transferência,2025-02-15,08:52,09:35,10:14,43,39,Atendido,Normal,FUN0040,4,
SNH0004175,Viana,KXM-VIA,2,Abertura de Conta,20/01/2025,12:13,13:05,13:49,52,44,Atendido,Normal,FUN0025,4,Sistema lento
SNH0001467,Kilamba,KXM-KIL,4,Depósito,28/02/2025,13:14,15:12,15:54,118,42,Atendido,Empresa,FUN0042,4,Falta de documentos
SNH0016512,Benfica,KXM-BEN,2,Levantamento,18/02/2025,09:15,10:57,11:09,102,12,Atendido,Normal,FUN0024,4,Cliente voltará amanhã
SNH0011287,Rangel,KXM-RAN,3,Transferência,04/01/2025,09:12,10:06,10:33,54,27,Atendido,Gestante,FUN0021,4,
SN1735,Benfica,KXM-BEN,1,Transferência,2025-03-04,,09:36,09:56,65,20,Atendido,Normal,FUN0012,4,Problema com o cartão
SNH0000390,Rangel,KXM-RAN,2,Depósito,03/01/2025,14:16,14:50,14:56,34,6,Reagendado,Idoso,FUN0024,4,Problema com o cartão
SNH0012276,Benfica,KXM-BEN,3,Pagamento de Serviços,2025-02-14,12:38,13:01,13:36,23,35,Desistiu,Normal,FUN0005,4,Sistema lento
SNH0019962,Viana,KXM-VIA,1,Pagamento de Serviços,03/01/2025,10:53,11:52,12:32,59,40,Atendido,Normal,FUN0038,4,
SNH0002771,Talatona,KXM-TAL,4,Levantamento,2025-01-04,11:29,12:04,12:16,35,12,Atendido,Normal,,4,
SNH0006084,Talatona,KXM-TAL,4,Crédito,2025-03-27,08:30,10:27,10:33,117,6,Atendido,Empresa,FUN0011,4,Impressora com falha
SNH0010544,Kilamba,KXM-KIL,2,Actualização de Dados,2025-03-31,12:07,13:24,13:52,77,28,Reagendado,Normal,FUN0025,4,Problema com o cartão
SNH0001960,MAIANGA,KXM-RAN,3,Crédito,25/02/2025,09:35,10:18,10:32,43,14,Atendido,Normal,FUN0025,4,Falta de documentos
SEN-0001056,Ingombota,KXM-ING,3,Abertura de Conta,03/03/2025,13:09,13:45,14:20,36,35,Atendido,Empresa,FUN0015,4,
SNH0000819,Talatona,KXM-TAL,4,Levantamento,2025-02-15,11:55,12:00,12:35,5,35,Atendido,Idoso,FUN0008,4,Cliente satisfeito
SNH0008900,Ingombota,KXM-ING,3,Depósito,2025/01/20,12:28,13:24,08:16,52,8,Atendido,Normal,FUN0048,4,
SNH0017195,Rangel,KXM-RAN,2,Crédito,17/02/2025,14:08,15:38,15:41,90,3,Atendido,Idoso,FUN0049,4,Cliente reclamou do tempo de espera
SNH0006291,Rangel,KXM-RAN,3,Abertura de Conta,07/02/2025,08:56,09:48,10:16,52,28,Atendido,Normal,FUN0039,4,
SNH0016346,Talatona,KXM-TAL,4,Actualização de Dados,26/02/2025,08:04,09:05,09:32,61,27,Atendido,Empresa,FUN0028,4,Impressora com falha
SNH0018034,Kilamba,KXM-KIL,4,Actualização de Dados,2025-01-31,12:46,14:15,14:56,89,41,Atendido,Normal,FUN0019,4,
SNH0007944,Kilamba,KXM-KIL,3,Tranferência,2025-01-16,09:23,11:02,11:46,99,44,Atendido,Empresa,FUN0011,4,Problema com o cartão
SNH0015402,Miramar,KXM-MIR,1,pagamento de serviços,21/02/2025,12:58,14:48,15:23,110,35,Reagendado,Idoso,FUN0023,4,Cliente voltará amanhã
SNH0001297,Benfica,KXM-BEN,3,Levantamento,2025/02/11,09:16,09:20,09:25,4,5,Atendido,Normal,FUN0005,4,
SNH0007180,Talatona,KXM-TAL,1,Actualização de Dados,2025-03-03,10:47,11:11,11:28,0,17,Reagendado,gestante,FUN0014,4,Falta de documentos
SNH0011373,Ingombota,KXM-ING,4,Abertura de Conta,14/03/2025,13:52,14:52,15:23,60,31,Atendido,Normal,FUN0022,4,
SNH0019795,Benfica,KXM-BEN,4,Actualização de Dados,2025-03-04,11:50,12:16,12:33,26,17,Reagendado,Normal,FUN0025,4,
SNH0014020,Benfica,KXM-BEN,3,Pagamento de Serviços,20/01/2025,11:44,12:11,12:30,27,19,Atendido,Normal,FUN0021,4,
SNH0012546,Samba,KXM-SAM,3,Crédito,28/02/2025,,14:49,15:34,62,45,Reagendado,Idoso,FUN0048,4,Sem energia - sistema reiniciado
SNH0018385,Ingombota,KXM-ING,2,deposito,15/01/2025,13:07,14:38,14:56,91,18,Atendido,IDOSO,FUN0006,4,
SNH0019127,Talatona,KXM-TAL,1,Pagamento de Serviços,2025-03-28,10:29,10:34,10:39,5,5,Atendido,gestante,FUN0048,4,Atendimento prioritário solicitado
SNH0014864,Cazenga,KXM-CAZ,2,Transferência,05/03/2025,13:36,14:24,,48,43,Desistiu,Normal,FUN0050,4,Cliente voltará amanhã
SNH0005802,Samba,KXM-SAM,1, Levantamento,16-01-2025,09:30,10:50,11:01,80,-2,Desistiu,Normal,FUN0036,4,Sem energia - sistema reiniciado
SNH0010470,Samba,KXM-SAM,3,Levantamento,17/02/2025,12:09,13:13,13:42,64,29,Reagendado,Empresa ,FUN0003,4,Atendimento prioritário solicitado
SNH0019572,Viana,KXM-VIA,2,Pagamento de Serviços,26/03/2025,11:35,13:26,13:36,616,10,Reagendado,Normal,FUN0006,4,Falta de documentos
SNH0001646,Viana,KXM-VIA,3,Levantamento,19/02/2025,13:20,14:22,14:59,62,37,Atendido,Normal,FUN0031,4,Sem energia - sistema reiniciado
SNH0002646,Viana,KXM-VIA,2,Pagamento de Serviços,23/01/2025,14:30,16:28,16:56,118,28,Atendido,Normal,FUN0032,4,
SNH0011662,Benfica,KXM-BEN,2,Crédito,22/01/2025,13:06,13:51,14:32,45,41,Atendido,Normal,FUN0027,4,Falta de documentos
SNH0008895,Maianga,KXM-MAI,3,Actualização de Dados,2025-02-11,11:13,11:48,12:28,35,40,Atendido,Normal,FUN0035,4,
SNH0017103,Samba,KXM-SAM,2,Crédito,27/01/2025,08:34,10:00,10:42,-6,42,Atendido,Normal,FUN0026,4,Cliente satisfeito
SNH0007408,Kilamba,KXM-KIL,4,pagamento de serviços,18/03/2025,09:05,09:08,09:46,3,-7,Atendido,Empresa,FUN0033,4,
SNH0017105,Viana,KXM-VIA,2,Transferência,20/03/2025,08:42,10:05,10:30,83,25,Atendido,Gestante,FUN0031,4,Cliente voltará amanhã
SNH0010259,Maianga,KXM-MAI,1,Depósit0,2025-02-03,14:31,16:31,16:35,120,4,Atendido,Normal,FUN0004,4,Sistema lento
SNH0005580,Benfica,KXM-BEN,1,Depósito,13/02/2025,,13:06,13:35,72,29,Atendido,gestante,FUN0038,4,Impressora com falha
SNH0006568,Ingombota,KXM-ING,1,Actualização de Dados,12/02/2025,08:05,09:28,09:36,83,8,Atendido,Normal,FUN0004,4,Falta de documentos
SNH0001847,Ingombota,KXM-ING,1,Depósito,2025/02/12,14:12,15:58,16:08,106,10,Atendido,Normal,FUN0041,4,
SNH0004762,Miramar,KXM-MIR,4,Pagamento de Serviços,18-01-2025,13:06,13:29,14:07,23,38,Atendido,Normal,FUN0010,4,Cliente voltará amanhã
SNH0005611,Viana,KXM-VIA,3,,21/02/2025,08:22,09:49,09:53,87,4,Atendido,Normal,,4,
SNH0012300,Samba,KXM-SAM,3,pagamento de serviços,21/01/2025,09:19,11:06,11:21,107,15,Atendido,Normal,FUN0050,4,
SNH0002415,Miramar,KXM-MIR,4,Depósito,2025-03-03,13:05,13:26,14:04,21,38,Atendido,Normal,FUN0016,4,Cliente satisfeito
SNH0010895,Kilamba,KXM-KIL,1,Crédito,26/02/2025,12:07,13:55,14:10,108,15,Atendido,Normal,FUN0041,4,Impressora com falha
SN9590,Samba,KXM-SAM,4,Transferência,22/03/2025,08:17,09:00,09:34,43,34,Atendido,Normal,FUN0004,4,
SNH0014608,Rangel,KXM-RAN,1,Depósito ,2025/03/28,09:31,10:55,11:34,84,39,Atendido,Empresa,FUN0001,4,
SNH0011596,Ingombota,KXM-ING,3,Depósito ,03/02/2025,11:21,12:55,13:36,94,41,Atendido,Normal,FUN0050,4,
SNH0012231,Benfica,KXM-BEN,4,Pagamento de Serviços,08/03/2025,,14:09,09:57,9,15,Atendido,Idoso,FUN0012,4,Problema com o cartão
SNH0006285,Viana,KXM-VIA,1,Transferência,2025/01/25,08:10,09:48,10:02,644,14,Atendido,Normal,FUN0020,4,
SNH0019454,Maianga,KXM-MAI,2,Abertura de Conta,08-03-2025,12:33,13:05,13:37,32,32,Atendido,Gestante,FUN0036,4,Atendimento prioritário solicitado
SNH0006400,Viana,KXM-VIA,3,Pagamento de Serviços,11/03/2025,11:44,13:41,14:03,117,22,Atendido,Normal,,4,Cliente voltará amanhã
SNH0016615,Kilamba,KXM-KIL,3,Abertura de Conta,20/01/2025,12:26,13:54,14:28,88,34,Atendido,Idoso,FUN0014,4,Sem energia - sistema reiniciado
SNH0000227,Kilamba,KXM-KIL,4,Abertura de Conta,2025-02-10,08:27,09:55,,88,36,Reagendado,Normal,FUN0042,4,Sistema lento
SNH0012284,Miramar,KXM-MIR,2,Actualização de Dados,10/03/2025,13:32,15:09,15:53,97,44,Atendido,Gestante,FUN0041,4,Sem energia - sistema reiniciado
SNH0010880,Talatona,KXM-TAL,3,Depósito,2025-02-14,09:48,11:30,12:08,102,38,Atendido,Normal,FUN0012,4,Impressora com falha
SNH0009146,Talatona,KXM-TAL,3,CRÉDITO,04/02/2025,12:06,12:36,12:40,30,4,Reagendado,Idoso,FUN0022,4,
SNH0007935,Talatona,KXM-TAL,2,Depósito,2025/03/07,13:52,15:09,15:22,0,13,Atendido,Gestante,FUN0011,4,Sistema lento
